id,title,imdbID,year,rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,US Gross,Worldwide Gross,US DVD Sales,Production Budget,MPAA Rating,Running Time (min),Distributor,Source,Major Genre,Creative Type,Director,IMDB Rating,IMDB Votes
4158,Monkeybone,166276,2001,monkeybone,3.9,111,22,89,19,3.8,29,5,24,17,2.3,5059,30,5409517,5409517,,75000000.0,PG-13,,20th Century Fox,Based on Comic/Graphic Novel,Comedy,Fantasy,,4.5,8211.0
4159,3000 Miles to Graceland,233142,2001,3000_miles_to_graceland,3.5,95,13,82,13,2.7,23,1,22,4,2.9,8755,45,15738632,18708848,,62000000.0,R,,Warner Bros.,Original Screenplay,Drama,Contemporary Fiction,,5.6,20094.0
4161,The Mexican,236493,2001,mexican,5.5,127,70,57,55,4.7,33,13,20,39,2.9,16576,47,66808615,147808615,,40000000.0,R,124.0,Dreamworks SKG,Original Screenplay,Action,Contemporary Fiction,Gore Verbinski,5.9,37696.0
4162,See Spot Run,250720,2001,see_spot_run,3.7,76,18,58,23,4.2,25,8,17,32,2.8,4645,51,33357476,43057552,,16000000.0,PG,97.0,Warner Bros.,Original Screenplay,Comedy,Kids Fiction,,4.9,3673.0
4167,15 Minutes,179626,2001,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,24375436,56331864,,42000000.0,R,120.0,New Line,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,6.1,25566.0
4176,Madadayo,107474,1993,madadayo,7.2,15,13,2,86,0,4,4,0,100,3.9,918,80,48856,48856,,11900000.0,,,WinStar Cinema,Based on Real Life Events,Drama,Dramatization,Akira Kurosawa,7.4,1748.0
4189,The Greatest Story Ever Told,59245,1965,greatest_story_ever_told,4.7,18,7,11,38,0,3,2,1,66,3.5,3122,68,15473333,15473333,,20000000.0,G,,MGM,Based on Book/Short Story,Drama,,David Lean,6.3,3300.0
4190,Elmer Gantry,53793,1960,elmer_gantry,7.8,26,25,1,96,0,3,2,1,66,3.8,750,82,10400000,10400000,,3000000.0,,,,,,,Richard Brooks,7.8,4185.0
4191,Alfie,375173,2004,alfie,5.5,149,73,76,48,5.2,38,16,22,42,2.9,15367,49,13395939,35195939,,40000000.0,R,,Paramount Pictures,Remake,Comedy,Contemporary Fiction,Charles Shyer,6.1,20769.0
4200,Double Impact,101764,1991,double_impact,3.5,12,1,11,8,0,2,0,2,0,2.7,5123,45,29090445,29090445,,16000000.0,,,Sony Pictures,Original Screenplay,Action,Contemporary Fiction,Sheldon Lettich,4.7,10426.0
4201,Pirates of the Caribbean: At World's End,449088,2007,pirates_of_the_caribbean_3,5.4,213,95,118,44,5.2,40,14,26,35,3.8,1768593,74,309420425,960996492,296060575.0,300000000.0,PG-13,167.0,Walt Disney Pictures,Disney Ride,Adventure,Fantasy,Gore Verbinski,7.0,133241.0
4202,Hot Fuzz,425112,2007,hot_fuzz,7.7,194,176,18,90,7.2,39,36,3,92,4,177532,88,23618786,79197493,33391776.0,16000000.0,R,121.0,Focus Features,Original Screenplay,Comedy,Contemporary Fiction,Edgar Wright,8.0,129779.0
4203,Harley Davidson and the Marlboro Man,102005,1991,harley_davidson_and_the_marlboro_man,3.6,15,4,11,26,0,1,0,1,0,3.2,2463,63,7018525,7018525,,23000000.0,,,MGM,Original Screenplay,Action,Science Fiction,Simon Wincer,5.3,6995.0
4204,Losin' It,85868,1983,1012754-losin_it,3.9,8,1,7,12,0,2,1,1,50,2.7,1511,30,1246141,1246141,,7000000.0,,,,,,,,4.6,1668.0
4220,The Longest Yard,398165,2005,longest_yard,4.8,163,51,112,31,5.2,35,14,21,40,3.3,198675,67,158119460,190320568,,82000000.0,PG-13,113.0,Paramount Pictures,Remake,Comedy,Contemporary Fiction,Peter Segal,6.2,39752.0
4222,C.H.U.D.,87015,1984,chud,3.7,11,2,9,18,0,0,0,0,0,0,0,0,4700000,4700000,,1250000.0,,,New World,Original Screenplay,Horror,Fantasy,,5.0,2806.0
4223,Enemy at the Gates,215750,2001,enemy_at_the_gates,5.6,135,72,63,53,5.6,31,16,15,51,3.6,31546,81,51396781,96971293,,85000000.0,R,131.0,Paramount Pictures,Based on Real Life Events,Drama,Historical Fiction,Jean-Jacques Annaud,7.4,59916.0
4224,Exit Wounds,242445,2001,exit_wounds,4.4,64,21,43,32,4.1,18,5,13,27,2.8,6171,55,51758599,79958599,,33000000.0,R,100.0,Warner Bros.,Based on Book/Short Story,Action,Contemporary Fiction,Andrzej Bartkowiak,5.2,14528.0
4226,Memento,209144,2000,memento,8.1,135,125,10,92,7.7,32,30,2,93,4,103567,93,25544867,39665950,,5000000.0,R,113.0,Newmarket Films,Based on Book/Short Story,Drama,Contemporary Fiction,Christopher Nolan,8.7,274524.0
4228,Heartbreakers,125022,2001,1105990-heartbreakers,5.3,115,60,55,52,4.7,32,12,20,37,2.9,11640,51,40334024,57753825,,38000000.0,PG-13,124.0,MGM,Original Screenplay,Comedy,Contemporary Fiction,,6.2,20962.0
4229,Say It Isn't So,239949,2001,say_it_isnt_so,3.1,101,9,92,8,2.5,28,2,26,7,2.6,2001,34,5516708,5516708,,25000000.0,R,,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,,4.6,7736.0
4233,Tomcats,246989,2001,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13558739,13558739,,11000000.0,R,,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,,4.9,9505.0
4235,Amores perros,245712,2000,amores_perros,7.8,111,102,9,91,7.7,30,29,1,96,4.2,37736,93,5383834,20883834,,2000000.0,R,,Lionsgate,Original Screenplay,Drama,Contemporary Fiction,Alejandro Gonzalez Inarritu,8.1,61083.0
4239,Blow,221027,2001,blow,5.8,134,73,61,54,5.3,32,13,19,40,3.8,70428,88,52990775,83282296,,30000000.0,R,123.0,New Line,Based on Book/Short Story,Drama,Dramatization,Ted Demme,7.4,70218.0
4240,Just Visiting,189192,2001,just_visiting,4.7,76,25,51,32,4.6,23,8,15,34,2.9,2005,48,4777007,16172200,,40000000.0,PG-13,,Walt Disney Pictures,Remake,Comedy,Fantasy,,5.6,6923.0
4243,Brigham City,268200,2001,brigham_city,6.2,24,17,7,70,6.7,7,6,1,85,3.4,535,70,852206,852206,,1000000.0,PG-13,,Excel Entertainment,Original Screenplay,Thriller/Suspense,,,7.1,758.0
4246,Bridget Jones's Diary,243155,2001,bridget_jones_diary,6.8,151,121,30,80,6.2,35,24,11,68,3.3,70748,77,71500556,281527158,,25000000.0,R,97.0,Miramax,Based on Book/Short Story,Romantic Comedy,Contemporary Fiction,,6.8,58213.0
4247,Joe Dirt,245686,2001,joe_dirt,3,74,8,66,10,2.7,24,1,23,4,2.8,16165,63,27087695,30987695,,16000000.0,PG-13,91.0,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,Dennie Gordon,5.4,18666.0
4248,Josie and the Pussycats,236348,2001,josie_and_the_pussycats,5.2,118,62,56,52,5.6,29,17,12,58,2.6,7768,45,14252830,14252830,,22000000.0,PG-13,,Universal,Based on TV,Comedy,Contemporary Fiction,,5.1,11284.0
4249,Kingdom Come,246002,2001,kingdom_come,4.3,64,18,46,28,4.3,22,7,15,31,3.4,1386,66,23247539,23393939,,7000000.0,PG,94.0,Fox Searchlight,Based on Play,Comedy,Contemporary Fiction,,,
4250,Body of Lies,758774,2008,10009225-body_of_lies,5.8,194,102,92,52,5.6,40,21,19,52,3.5,38376,66,39394666,108394666,22024703.0,67500000.0,R,129.0,Warner Bros.,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,Ridley Scott,7.2,53921.0
4252,Dayereh,255094,2000,1105687-circle,7.8,60,56,4,93,7.9,20,19,1,95,3.7,578,75,673780,673780,,10000.0,Not Rated,,WinStar Cinema,Original Screenplay,Drama,Contemporary Fiction,,7.3,1851.0
4254,Crocodile Dundee in Los Angeles,231402,2001,crocodile_dundee_in_los_angeles,3.6,77,9,68,11,3.6,23,2,21,8,2.4,8135,37,25590119,39393111,,25000000.0,PG,95.0,Paramount Pictures,Original Screenplay,Adventure,Contemporary Fiction,Simon Wincer,4.6,7082.0
4255,Freddy Got Fingered,240515,2001,freddy_got_fingered,2.7,91,10,81,10,2.6,27,2,25,7,2.5,14822,54,14249005,14249005,,15000000.0,R,,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,,4.0,25033.0
4265,Driven,132245,2001,1107198-driven,3.6,108,14,94,12,3.6,27,3,24,11,2.5,7367,40,32616869,54616869,,72000000.0,PG-13,117.0,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Renny Harlin,4.2,18795.0
4266,The Forsaken,245120,2001,forsaken,3.3,53,4,49,7,3.5,11,2,9,18,2.9,2483,45,6755271,6755271,,5000000.0,R,,Sony Pictures,Original Screenplay,Horror,Contemporary Fiction,,5.1,4679.0
4268,Town & Country,141907,2001,town_and_country,3.5,89,12,77,13,3.7,24,4,20,16,2.4,717,16,6712451,10364769,,105000000.0,R,,New Line,Original Screenplay,Romantic Comedy,Contemporary Fiction,Peter Chelsom,4.4,2889.0
4269,Ratatouille,382932,2007,ratatouille,8.4,213,205,8,96,8.3,42,41,1,97,3.9,414956,84,206445654,620495432,189134287.0,150000000.0,G,111.0,Walt Disney Pictures,Original Screenplay,Comedy,Fantasy,Brad Bird,8.1,131929.0
4270,The Mummy Returns,209163,2001,mummy_returns,5.2,137,64,73,46,5.2,33,15,18,45,3.3,65125,69,202007640,433007640,,98000000.0,PG-13,129.0,Universal,Remake,Adventure,Fantasy,Stephen Sommers,6.2,68084.0
4271,Eureka,243889,2000,1107897-eureka,7.2,42,38,4,90,6.8,19,16,3,84,4.1,667,88,49388,76654,,2000000.0,Not Rated,,,,Drama,,,7.9,1391.0
6843,Eureka,796264,2006,,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,49388,76654,,2000000.0,Not Rated,,,,Drama,,,7.9,1391.0
4274,Cleopatra,56937,1963,1004330-cleopatra,5.4,20,8,12,40,0,3,2,1,66,3.4,3444,73,48000000,62000000,,36000000.0,,,20th Century Fox,Based on Real Life Events,Drama,Dramatization,,6.8,7870.0
4299,A Knight's Tale,183790,2001,knights_tale,5.8,137,79,58,57,5.7,34,20,14,58,3.5,77647,80,56083966,56083966,,41000000.0,PG-13,132.0,Sony Pictures,Original Screenplay,Adventure,Historical Fiction,,6.6,47609.0
4305,Angel Eyes,225071,2001,angel-links,0,0,0,0,0,0,0,0,0,0,0,0,0,24044532,24044532,,38000000.0,R,103.0,Warner Bros.,Original Screenplay,Drama,Contemporary Fiction,,5.5,11089.0
4306,Shrek,126029,2001,shrek,7.7,174,155,19,89,7.6,36,31,5,86,3.9,208170,87,267655011,484399218,,50000000.0,PG,90.0,Dreamworks SKG,Based on Book/Short Story,Adventure,Kids Fiction,Andrew Adamson,8.0,163855.0
4310,Pearl Harbor,213149,2001,1108389-pearl_harbor,4.3,159,41,118,25,4.1,36,8,28,22,3.3,80658,73,198539855,449239855,,151500000.0,PG-13,183.0,Walt Disney Pictures,Based on Real Life Events,Action,Dramatization,Michael Bay,5.4,96186.0
4315,Gabriela,189541,2001,1114093-gabriela,0,2,0,2,0,0,0,0,0,0,0,0,0,2335352,2335352,,50000.0,R,,Power Point Films,Original Screenplay,Drama,Contemporary Fiction,,5.5,1399.0
4341,What's the Worst That Could Happen?,161083,2001,whats_the_worst_that_could_happen,3.5,96,10,86,10,3.3,31,1,30,3,2.7,2321,41,32267774,38462071,,30000000.0,PG-13,98.0,MGM,Original Screenplay,Comedy,Contemporary Fiction,,5.0,6727.0
4343,Underworld: Evolution,401855,2006,underworld_evolution,3.7,100,15,85,15,3.5,16,1,15,6,3.6,111035,77,62318875,111318875,47003121.0,45000000.0,R,,Sony/Screen Gems,Original Screenplay,Action,Fantasy,Len Wiseman,6.6,48551.0
4344,Swordfish,244244,2001,swordfish,4.3,134,34,100,25,3.5,34,6,28,17,3.2,30360,64,69772969,147080413,,80000000.0,R,99.0,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Dominic Sena,6.3,57952.0
4349,Catch-22,65528,1970,catch22,7.2,23,20,3,86,0,1,1,0,100,3.6,3246,74,24911670,24911670,,18000000.0,,,Paramount Pictures,Based on Book/Short Story,Comedy,Historical Fiction,Mike Nichols,7.1,9671.0
4361,Tootsie,84805,1982,tootsie,7.6,39,34,5,87,8.2,6,6,0,100,3.4,12431,75,177200000,177200000,,15000000.0,,,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,Sydney Pollack,7.4,31669.0
4366,Atlantis: The Lost Empire,230011,2001,atlantis_the_lost_empire,5.3,125,57,68,45,5,30,12,18,40,2.9,15720,50,84052762,186049020,,90000000.0,PG,96.0,Walt Disney Pictures,Based on Book/Short Story,Adventure,Kids Fiction,Gary Trousdale,6.4,15552.0
4367,Lara Croft: Tomb Raider,146316,2001,lara_croft_tomb_raider,3.9,154,29,125,18,3.9,35,7,28,20,3.1,46926,60,131144183,274644183,,94000000.0,PG-13,101.0,Paramount Pictures,Based on Game,Adventure,Contemporary Fiction,Simon West,5.4,55582.0
4369,The Fast and the Furious,232500,2001,1108372-fast_and_the_furious,5.4,143,76,67,53,5.7,33,21,12,63,3.4,122441,81,144512310,206512310,,38000000.0,PG-13,107.0,Universal,Based on Magazine Article,Action,Contemporary Fiction,Rob Cohen,6.0,67939.0
4370,Artificial Intelligence: AI,212720,2001,ai_artificial_intelligence,6.6,186,135,51,72,6.4,40,27,13,67,3.1,42316,58,78616689,235900000,,90000000.0,PG-13,146.0,Warner Bros.,Based on Book/Short Story,Drama,Science Fiction,Steven Spielberg,6.9,91901.0
4371,Baby Boy,255819,2001,baby_boy,6.1,90,62,28,68,6.3,31,24,7,77,3.8,15836,85,28734552,28734552,,16000000.0,R,130.0,Sony Pictures,Original Screenplay,Drama,Contemporary Fiction,John Singleton,6.1,4485.0
4372,Crazy/Beautiful,250224,2001,crazy-beautiful,5.8,97,61,36,62,5.6,29,17,12,58,3.1,9723,68,16929123,19929123,,13000000.0,PG-13,,Walt Disney Pictures,Original Screenplay,Drama,Contemporary Fiction,,6.3,12102.0
4373,Pootie Tang,258038,2001,pootie_tang,3.8,41,11,30,26,4.2,18,7,11,38,2.7,4226,56,3293258,3293258,,3500000.0,PG-13,,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,,4.5,6183.0
4378,Sexy Beast,203119,2000,sexy_beast,7.2,118,101,17,85,7.7,31,30,1,96,3.7,7958,83,6946056,6946056,,4300000.0,R,,Fox Searchlight,Original Screenplay,Drama,Contemporary Fiction,,7.1,20916.0
4385,Pandaemonium,210217,2000,pandaemonium,5.7,26,15,11,57,4.9,7,3,4,42,3.7,260,70,0,0,,15000000.0,PG-13,,,,,,,6.5,496.0
4387,Kiss of the Dragon,271027,2001,kiss_of_the_dragon,5.3,103,53,50,51,5.2,27,13,14,48,3.3,12628,70,36833473,36833473,,25000000.0,R,98.0,20th Century Fox,Original Screenplay,Action,Contemporary Fiction,Chris Nahon,6.3,22087.0
4388,Scary Movie 2,257106,2001,scary_movie_2,3.3,106,15,91,14,3.2,29,2,27,6,3,85716,68,71277420,141189101,,45000000.0,R,82.0,Miramax/Dimension,Original Screenplay,Comedy,Contemporary Fiction,Keenen Ivory Wayans,4.7,43941.0
4401,Donovan's Reef,57007,1963,the-reef,0,0,0,0,0,0,0,0,0,0,0,0,0,6600000,6600000,,2686000.0,,,,,,,John Ford,6.6,2907.0
4406,The Man Who Shot Liberty Valance,56217,1962,man_who_shot_liberty_valance,8.6,34,33,1,97,0,2,2,0,100,4,5590,89,8000000,8000000,,3200000.0,,,,,,,John Ford,8.1,22681.0
4428,The Misfits,55184,1961,misfits,7.8,13,13,0,100,0,0,0,0,0,0,0,0,8200000,8200000,,4000000.0,,,,,,,John Huston,7.4,6351.0
4429,Moby Dick,120756,1998,1080898-moby_dick,6.2,6,4,2,66,0,0,0,0,0,0,0,0,10400000,10400000,,4500000.0,,,,Based on Book/Short Story,Adventure,Historical Fiction,John Huston,7.4,5969.0
4446,Final Fantasy: The Spirits Within,173840,2001,final_fantasy_the_spirits_within,5.2,141,61,80,43,4.8,28,9,19,32,3,17822,54,32131830,85131830,,137000000.0,PG-13,120.0,Sony Pictures,Based on Game,Adventure,Science Fiction,,6.4,36227.0
4447,Legally Blonde,250494,2001,1155861-blonde,0,1,0,1,0,0,0,0,0,0,0,0,0,96493426,141743426,,18000000.0,PG-13,97.0,MGM,Original Screenplay,Comedy,Contemporary Fiction,Robert Luketic,6.2,44128.0
4448,The Score,227445,2001,1108799-score,6.5,126,93,33,73,6.1,34,21,13,61,3.3,12417,64,71069884,113542091,,68000000.0,R,124.0,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Frank Oz,6.8,42616.0
4452,Made,227005,2001,made,6.3,107,75,32,70,5.9,31,20,11,64,3.3,3264,66,5308707,5476060,,5000000.0,R,,Artisan,Original Screenplay,Comedy,Contemporary Fiction,,6.3,9720.0
4453,Michael Jordan to the Max,245280,2000,michael-jordan-to-the-max,6.2,25,16,9,64,4.7,8,1,7,12,3.8,753,78,18642318,18642318,,7000000.0,Not Rated,46.0,Giant Screen Films,Based on Real Life Events,Documentary,Factual,,7.2,746.0
4482,"Bright Lights, Big City",94799,1988,1003098-bright_lights_big_city,5.5,18,11,7,61,5.6,5,3,2,60,2.8,1095,37,16118077,16118077,,25000000.0,R,,United Artists,Based on Book/Short Story,Drama,Contemporary Fiction,,6.8,11929.0
4496,DOA: Dead or Alive,398913,2006,doa_dead_or_alive,4.5,44,15,29,34,4.2,10,2,8,20,2.7,71044,43,480314,2670860,1370874.0,30000000.0,PG-13,,Weinstein/Dimension,Based on Game,Action,Fantasy,Corey Yuen,4.9,16646.0
4517,Lady in White,95484,1988,lady_in_white,6.2,11,8,3,72,0,1,1,0,100,3.5,1031,70,1705139,1705139,,4700000.0,,,New Century Vista Film Company,Original Screenplay,Horror,Fantasy,,6.6,2221.0
4519,The Land Before Time,95489,1988,land_before_time,5.9,14,10,4,71,0,1,1,0,100,3.3,18763,69,48092846,81972846,,12300000.0,,,Universal,Original Screenplay,Adventure,Historical Fiction,Don Bluth,6.9,14017.0
4526,My Stepmother Is an Alien,95687,1988,my_stepmother_is_an_alien,3.6,15,2,13,13,0,1,0,1,0,2.5,3796,32,13854000,13854000,,16000000.0,,,Sony Pictures,Original Screenplay,Comedy,Science Fiction,Richard Benjamin,4.8,9073.0
4532,Return of the Living Dead Part II,95990,1988,return_of_the_living_dead_2,3.3,13,0,13,0,0,1,0,1,0,2.9,4031,47,9205924,9205924,,6200000.0,,,Lorimar Motion Pictures,,Horror,Fantasy,,5.1,4661.0
4533,The Return of the Living Dead,89907,1985,return_of_the_living_dead,7,26,23,3,88,0,1,1,0,100,3.3,10213,71,14237880,14237880,,4000000.0,,,Orion Pictures,,Horror,Science Fiction,,7.1,13621.0
4535,The Man from Snowy River,84296,1982,man_from_snowy_river,6.5,10,8,2,80,0,1,0,1,0,3.7,3791,85,20659423,20659423,,5000000.0,,,20th Century Fox,Original Screenplay,Drama,Historical Fiction,George Miller,7.0,3101.0
4548,Before Sunset,381681,2004,before_sunset,8.3,158,150,8,94,8.4,39,38,1,97,4,20750,90,5792822,11293790,,2000000.0,R,,Warner Independent,Original Screenplay,Drama,Contemporary Fiction,Richard Linklater,8.0,45535.0
4553,They Live,96256,1988,they_live,7,33,29,4,87,0,4,2,2,50,3.5,7637,77,13000000,13000000,,4000000.0,,,Universal,Based on Book/Short Story,Thriller/Suspense,Science Fiction,John Carpenter,7.0,20995.0
4558,Twins,96320,1988,1022191-twins,4.7,27,9,18,33,0,4,3,1,75,2.7,10066,41,111936388,216600000,,15000000.0,,,Universal,Original Screenplay,Comedy,Contemporary Fiction,Ivan Reitman,,
4566,American Ninja 2: The Confrontation,92548,1987,american_ninja_2_the_confrontation,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000,4000000,,350000.0,,,,Original Screenplay,Action,,Sam Firstenberg,3.7,2495.0
4571,Bill & Ted's Excellent Adventure,96928,1989,bill_and_teds_excellent_adventure,6.3,32,26,6,81,0,3,1,2,33,3.3,30577,70,39916091,39916091,,10000000.0,,,Orion Pictures,Original Screenplay,Comedy,Science Fiction,Stephen Herek,6.7,30341.0
4572,Black Rain,96933,1989,1002512-black_rain,5.4,21,12,9,57,0,1,0,1,0,0,0,0,45892212,45892212,,30000000.0,,,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Ridley Scott,4.1,137.0
4614,Kickboxer,97659,1989,1011487-kickboxer,0,4,2,2,50,0,0,0,0,0,0,0,0,14533681,14533681,,1500000.0,,,Cannon,Original Screenplay,Action,Contemporary Fiction,Mark DiSalle,5.5,11692.0
4623,Major League,97815,1989,major_league,6.6,31,26,5,83,0,4,2,2,50,3.3,13020,78,49793054,49793054,,11000000.0,,,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,,6.9,20798.0
4628,New York Stories,97965,1989,new_york_stories,6.1,23,17,6,73,6.4,5,3,2,60,3.4,3295,57,10763469,10763469,,15000000.0,,,Walt Disney Pictures,Original Screenplay,Drama,Contemporary Fiction,Francis Ford Coppola,6.1,6906.0
4639,America's Sweethearts,265029,2001,americas_sweethearts,4.6,142,45,97,31,4,37,7,30,18,2.8,17330,43,93607673,157627733,,46000000.0,PG-13,103.0,Sony Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,,5.7,26899.0
4641,Ghost World,162346,2001,ghost_world,7.8,148,136,12,91,8,33,32,1,96,3.6,20727,81,6217849,8764007,,5500000.0,R,,MGM,Based on Comic/Graphic Novel,Comedy,Contemporary Fiction,Terry Zwigoff,7.7,42973.0
4642,Hedwig and the Angry Inch,248845,2001,hedwig_and_the_angry_inch,7.8,103,95,8,92,7.7,30,27,3,90,4.1,11932,91,3067312,3643900,,6000000.0,R,,Fine Line,Based on Musical/Opera,Musical,Contemporary Fiction,,7.6,14766.0
4654,Road House,98206,1989,1017666-road_house,5.2,27,12,15,44,3.6,5,0,5,0,3.2,10370,68,30050028,30050028,,10000000.0,,,United Artists,Original Screenplay,Action,Contemporary Fiction,,5.8,14085.0
4670,The Stepfather,94035,1987,stepfather,6.5,26,22,4,84,6.6,5,3,2,60,3.4,1144,64,29062561,29227561,6587798.0,20000000.0,PG-13,,Sony/Screen Gems,Remake,Thriller/Suspense,Contemporary Fiction,,5.3,6263.0
4673,Tango & Cash,98439,1989,tango_and_cash,4.3,33,13,20,39,0,3,0,3,0,3,9072,54,63408614,63408614,,55000000.0,,,Warner Bros.,Original Screenplay,Action,Contemporary Fiction,Andrei Konchalovsky,5.8,25248.0
4676,Troop Beverly Hills,98519,1989,troop_beverly_hills,3.2,12,1,11,8,0,2,0,2,0,2.6,2799,53,7190505,7190505,,18000000.0,,,Sony/Columbia,Original Screenplay,Comedy,Contemporary Fiction,,4.7,3427.0
4678,UHF,98546,1989,uhf,5.5,22,12,10,54,0,1,0,1,0,3.2,7472,73,6157157,6157157,,5000000.0,,,,,,,,6.6,12676.0
4682,Warlock,98622,1989,warlock,5.3,15,8,7,53,0,1,0,1,0,3.1,2153,53,8824553,8824553,,7000000.0,,,Trimark,Original Screenplay,Horror,Science Fiction,Steve Miner,5.9,4921.0
4685,Warlock: The Armageddon,108517,1993,warlock_the_armageddon,0,4,0,4,0,0,0,0,0,0,0,0,0,3902679,3902679,,3000000.0,,,Trimark,Original Screenplay,Horror,Science Fiction,,4.9,1888.0
4690,The Cotton Club,87089,1984,cotton_club,6.3,23,17,6,73,0,3,2,1,66,3.2,1978,53,25928721,25928721,,48000000.0,,,Orion Pictures,Original Screenplay,Drama,Historical Fiction,Francis Ford Coppola,6.3,6940.0
4691,Def-Con 4,87130,1985,defcon-41985,0,0,0,0,0,0,0,0,0,0,0,0,0,210904,210904,,1300000.0,,,New World,Original Screenplay,Action,Science Fiction,,3.8,639.0
4692,The Hotel New Hampshire,87428,1984,hotel_new_hampshire,6.1,13,9,4,69,0,0,0,0,0,0,0,0,5142858,5142858,,7500000.0,,,Orion Pictures,Based on Book/Short Story,Drama,Contemporary Fiction,,5.8,4387.0
4699,Original Sin,218922,2001,original_sin,3.4,90,11,79,12,3.1,29,2,27,6,3.2,10609,67,16521410,16521410,,26000000.0,R,,MGM,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,,5.6,15939.0
4700,The Princess Diaries,247638,2001,princess_diaries,5.1,110,51,59,46,5.2,28,13,15,46,3.2,83951,71,108244774,165334774,,30000000.0,G,115.0,Walt Disney Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,Garry Marshall,5.9,23486.0
4701,Rush Hour 2,266915,2001,rush_hour_2,5.4,125,64,61,51,5.1,33,17,16,51,3.3,64114,77,226164286,347425832,,90000000.0,PG-13,90.0,New Line,Original Screenplay,Action,Contemporary Fiction,Brett Ratner,6.4,52049.0
4709,Paint Your Wagon,64782,1969,paint_your_wagon,4.7,13,3,10,23,0,1,0,1,0,3.4,1851,66,31678778,31678778,,20000000.0,PG-13,,Paramount Pictures,Based on Play,Musical,Historical Fiction,,6.5,5037.0
4719,Osmosis Jones,181739,2001,osmosis_jones,5.5,106,57,49,53,5.5,29,16,13,55,2.8,7220,40,13596911,13596911,,70000000.0,PG,,Warner Bros.,Original Screenplay,Comedy,Kids Fiction,Bobby Farrelly,6.0,10959.0
4720,The Others,230600,2001,1109257-others,7.2,146,122,24,83,6.4,33,21,12,63,3.3,47632,75,96522687,209947037,,17000000.0,PG-13,104.0,Miramax,Original Screenplay,Horror,Historical Fiction,,7.8,86091.0
4721,American Outlaws,244000,2001,american_outlaws,3.6,100,13,87,13,3,28,2,26,7,3.2,5353,69,13264986,13264986,,35000000.0,PG-13,,Warner Bros.,Original Screenplay,Western,Historical Fiction,Les Mayfield,5.6,7396.0
